date,tmin,tmax,tavg,prec,etp,watertable
2017-01-11,-4.3,3.4,,0,,2.221
2017-01-12,-5.1,1.1,,0,,2.228
2017-01-13,-1.5,3,,0.3,,2.235
2017-01-14,-4,9.4,,0,,2.241
2017-01-15,-2.7,6.1,,0,,2.25
2017-01-16,-4.5,5.3,,0,,2.258
2017-01-17,-1.1,5.2,,0,,2.266
2017-01-18,-3.7,7.1,,0,,2.273
2017-01-19,-3.4,7.3,,0,,2.281
2017-01-20,-5.8,6.5,,0,,2.29
2017-01-21,-7,6.5,,0,,2.298
2017-01-22,-5.9,5.3,,0,,2.306
2017-01-23,1.1,6.6,,0,,2.315
2017-01-24,-2.3,10.9,,0,,2.323
2017-01-25,-4.9,7.6,,0,,2.332
2017-01-26,-6.4,5.3,,0,,2.341
2017-01-27,-5.8,5.8,,0,,2.349
2017-01-28,-5.8,5.4,,0,,2.358
2017-01-29,-4.8,7.8,,0,,2.366
2017-01-30,-4.5,5.5,,0,,2.374
2017-01-31,0.2,4.8,,0,,2.382
2017-02-01,1.7,6.3,,0,,2.39
2017-02-02,3.3,6.7,,0,,2.398
2017-02-03,4.8,8.2,,8.5,,2.405
2017-02-04,2.4,7.5,,2.9,,2.382
2017-02-05,1.5,5.8,,36.5,,2.379
2017-02-06,4.2,7.7,,15.8,,2.253
2017-02-07,4.6,12.7,,0,,2.204
2017-02-08,1.1,9.2,,0,,2.214
2017-02-09,-0.1,5.8,,0,,2.224
2017-02-10,3.2,6.1,,0,,2.234
2017-02-11,4.2,7.6,,0,,2.242
2017-02-12,5.3,8.9,,0,,2.251
2017-02-13,6,7.8,,0,,2.261
2017-02-14,1.5,11.4,,0,,2.269
2017-02-15,0.3,14,,0,,2.28
2017-02-16,-0.1,16.2,,0,,2.292
2017-02-17,2.1,14.9,,0,,2.305
2017-02-18,3,13.7,,0,,2.317
2017-02-19,0.9,6.8,,0,,2.329
2017-02-20,0.1,9.9,,0,,2.339
2017-02-21,0.8,12.1,,0,,2.35
2017-02-22,1.8,12.8,,0,,2.362
2017-02-23,1.4,11.3,,0,,2.374
2017-02-24,2.9,8.4,,9.3,,2.386
2017-02-25,1.1,12.7,,0,,2.362
2017-02-26,-1.7,14.3,,0,,2.375
2017-02-27,-0.6,12.5,,0,,2.389
2017-02-28,6.9,15.9,,0.2,,2.402
2017-03-01,4.3,17.3,,0.7,,2.414
2017-03-02,2.1,16.1,,0,,2.426
2017-03-03,3.3,15.6,,0,,2.44
2017-03-04,6.1,13.6,,2.6,,2.454
2017-03-05,6.3,16,,0,,2.458
2017-03-06,2.9,15.1,,1.1,,2.472
2017-03-07,5.2,16.9,,0,,2.482
2017-03-08,2.9,16.6,,0,,2.497
2017-03-09,1.5,18.3,,0,,2.512
2017-03-10,3.7,20.7,,0,,2.528
2017-03-11,0.6,15.8,,0,,2.546
2017-03-12,1.5,15.7,,0,,2.561
2017-03-13,-0.2,15.1,,0,,2.577
2017-03-14,2.7,19.3,,0,,2.593
2017-03-15,2,17.6,,0,,2.61
2017-03-16,1.7,19.6,,0,,2.579
2017-03-17,2.6,21.3,,0,,2.549
2017-03-18,5.3,19.8,,0,,2.519
2017-03-19,4.2,19.4,,0,,2.489
2017-03-20,4.9,18.2,,0,,2.459
2017-03-21,10.3,17.3,,0,,2.428
2017-03-22,10.5,17.6,,0,,2.395
2017-03-23,10.6,19.7,,0,,2.363
2017-03-24,9.6,19.8,,0,,2.332
2017-03-25,7.7,21.1,,3.3,,2.301
2017-03-26,7.3,18.3,,0,,2.26
2017-03-27,4.7,16.4,,0,,2.23
2017-03-28,2,19.5,,0,,2.229
2017-03-29,4.1,23,,0,,2.231
2017-03-30,5.6,25.4,,0,,2.234
2017-03-31,6.2,24.8,,0,,2.238
2017-04-01,6.4,22.3,,0,,2.243
2017-04-02,11.6,18.8,,0,,2.245
2017-04-03,7.7,22.7,,0,,2.244
2017-04-04,7.4,24.1,,0,,2.247
2017-04-05,8.6,16.5,,0.1,,2.251
2017-04-06,7.1,20.2,,0,,2.25
2017-04-07,6,20.1,,0,,2.244
2017-04-08,4.7,23.1,,0,,2.239
2017-04-09,6.3,23.8,,0,,2.235
2017-04-10,7.3,25,,0,,2.233
2017-04-11,8.2,24.1,,0,,2.23
2017-04-12,10.4,22.5,,0,,2.227
2017-04-13,8.2,25.7,,0,,2.223
2017-04-14,9,23.8,,0,,2.221
2017-04-15,11.1,20.2,,3.7,,2.219
2017-04-16,9,23.2,,0,,2.199
2017-04-17,8,18.9,,0,,2.196
2017-04-18,2.9,15,,10.7,,2.19
2017-04-19,2,15.2,,0,,2.152
2017-04-20,-0.1,16.7,,0,,2.154
2017-04-21,0.3,16.7,,0,,2.157
2017-04-22,1.8,21.6,,0,,2.16
2017-04-23,5.7,20.6,,0,,2.167
2017-04-24,10.9,19.7,,0,,2.172
2017-04-25,9.5,22.6,,0,,2.174
2017-04-26,12.9,17.4,,5.2,,2.18
2017-04-27,12.5,17.9,,2.8,,2.181
2017-04-28,5.6,16.6,,0,,2.192
2017-04-29,4,17.6,,0,,2.216
2017-04-30,3,19.2,,0,,2.241
2017-05-01,6.1,17.5,,0.5,,2.268
2017-05-02,4.4,20.7,,1.5,,2.29
2017-05-03,10.9,18.8,,7.1,,2.312
2017-05-04,9.5,17.1,,7.4,,2.31
2017-05-05,8,22.5,,0,,2.313
2017-05-06,9.8,18.2,,29.8,,2.349
2017-05-07,9.8,14.4,,11.8,,2.272
2017-05-08,8.8,21.3,,0,,2.256
2017-05-09,11.1,19.6,,8.2,,2.291
2017-05-10,9.4,19.8,,0.2,,2.294
2017-05-11,12.4,20.2,,0,,2.327
2017-05-12,14.2,23.4,,0,,2.36
2017-05-13,12.3,26.7,,0,,2.395
2017-05-14,11.2,26.2,,0,,2.433
2017-05-15,13.5,25.7,,0,,2.472
2017-05-16,11.6,26.4,,0,,2.51
2017-05-17,11.6,27.4,,0,,2.527
2017-05-18,12.2,26.7,,0,,2.545
2017-05-19,13.5,24.2,,1.8,,2.563
2017-05-20,11.4,21.5,,0,,2.571
2017-05-21,13.5,26.6,,0,,2.584
2017-05-22,10.8,28.4,,0,,2.601
2017-05-23,13.7,29.9,,0,,2.62
2017-05-24,14.8,29.8,,0,,2.64
2017-05-25,15.2,25.9,,0,,2.66
2017-05-26,13.8,26.6,,0,,2.649
2017-05-27,11.9,29.2,,0,,2.64
2017-05-28,13.5,30.9,,0,,2.633
2017-05-29,13.4,31.3,,0.2,,2.628
2017-05-30,15.2,32,,0,,2.623
2017-05-31,17.4,31.8,,0,,2.618
2017-06-01,15.2,31.5,,0,,2.612
2017-06-02,14.6,31.2,,0,,2.607
2017-06-03,15.8,31.5,,0,,2.602
2017-06-04,15.4,30.2,,0,,2.597
2017-06-05,15.2,28.4,,0,,2.59
2017-06-06,16,27.7,,0,,2.602
2017-06-07,13.6,28.1,,0,,2.613
2017-06-08,14.4,26.5,,0,,2.625
2017-06-09,11.5,28.7,,0,,2.636
2017-06-10,16.7,30.3,,0,,2.649
2017-06-11,14.8,31.3,,0,,2.662
2017-06-12,15.1,32.8,,0,,2.678
2017-06-13,18.1,33.8,,0,,2.694
2017-06-14,20.2,32.3,,35.4,,2.71
2017-06-15,19.7,30.6,,0,,2.595
2017-06-16,20.4,32.8,,0,,2.607
2017-06-17,20.8,31.9,,0,,2.622
2017-06-18,15.8,28.6,,0,,2.636
2017-06-19,14.9,31,,0,,2.649
2017-06-20,15.8,33.6,,0,,2.664
2017-06-21,18.2,34.4,,0,,2.682
2017-06-22,20,35.9,,0,,2.7
2017-06-23,20.6,36.5,,0,,2.718
2017-06-24,20.6,35.8,,0,,2.736
2017-06-25,21.7,30.2,,0,,2.754
2017-06-26,20.6,31.9,,1,,2.764
2017-06-27,20.5,30,,0.2,,2.773
2017-06-28,17.3,31.5,,14,,2.783
2017-06-29,16.5,27.8,,0,,2.746
2017-06-30,15.1,26.3,,0,,2.757
2017-07-01,12.7,28.1,,0,,2.767
2017-07-02,15.4,28.7,,0,,2.779
2017-07-03,15.6,31.7,,0,,2.79
2017-07-04,16.5,31.6,,0,,2.805
2017-07-05,17.2,33.5,,0,,2.819
2017-07-06,17.2,35,,0,,2.834
2017-07-07,16.8,35.9,,0,,2.851
2017-07-08,19.4,36.1,,0,,2.868
2017-07-09,22.3,34.5,,0,,2.885
2017-07-10,20,34.2,,0,,2.897
2017-07-11,20,32.7,,4.1,,2.911
2017-07-12,18.7,32.1,,0,,2.908
2017-07-13,20.2,33.6,,0,,2.92
2017-07-14,18.8,28.5,,2.5,,2.933
2017-07-15,16.7,30.6,,0,,2.931
2017-07-16,15.3,28.5,,0,,2.943
2017-07-17,13.4,30.3,,0,,2.952
2017-07-18,14.1,32.7,,0,,2.964
2017-07-19,16.7,33.8,,0,,2.978
2017-07-20,18.5,32.9,,0,,2.992
2017-07-21,19.3,33.6,,0,,3.004
2017-07-22,21.4,33.4,,0,,3.016
2017-07-23,21.1,34.4,,0,,3.027
2017-07-24,18,31.5,,0,,3.038
2017-07-25,15.7,30.5,,0,,3.048
2017-07-26,13.3,30.4,,0,,3.058
2017-07-27,15,31.3,,0,,3.069
2017-07-28,15.7,33.3,,0,,3.079
2017-07-29,18.9,32.8,,0.3,,3.091
2017-07-30,19.1,32.6,,0,,3.1
2017-07-31,20.3,34.8,,0,,3.109
2017-08-01,20.3,36.5,,0,,3.12
2017-08-02,22.5,38.5,,0,,3.132
2017-08-03,22.3,38.8,,0,,3.146
2017-08-04,21.8,38.9,,0,,3.159
2017-08-05,21.6,38.2,,0,,3.172
2017-08-06,22.4,33.7,,0,,3.185
2017-08-07,20.6,30.8,,0,,3.192
2017-08-08,18.7,33.3,,0,,3.197
2017-08-09,20.7,36.1,,0,,3.205
2017-08-10,18.4,29.6,,1.4,,3.215
2017-08-11,15.6,28.2,,0,,3.215
2017-08-12,14.7,28.8,,0,,3.219
2017-08-13,13.8,31.8,,0,,3.225
2017-08-14,15,32.5,,0,,3.233
2017-08-15,16.7,34,,0,,3.241
2017-08-16,17.9,33.6,,0,,3.249
2017-08-17,18.9,34.1,,0,,3.257
2017-08-18,18.7,35.9,,0,,3.264
2017-08-19,19.9,33.5,,0,,3.273
2017-08-20,16.7,29.2,,0,,3.278
2017-08-21,14.3,29.2,,0,,3.282
2017-08-22,13.4,29,,0,,3.286
2017-08-23,14.1,31.5,,0,,3.29
2017-08-24,15.6,32.9,,0,,3.296
2017-08-25,18.3,33.5,,0,,3.302
2017-08-26,19.7,34.6,,0,,3.307
2017-08-27,20.4,36.2,,0,,3.312
2017-08-28,20.6,32.6,,0,,3.319
2017-08-29,18.1,31.9,,0,,3.322
2017-08-30,16.9,33.2,,0,,3.325
2017-08-31,18.6,33.4,,0,,3.33
2017-09-01,15,31.3,,0.9,,3.334
2017-09-02,13.5,22.2,,12.2,,3.334
2017-09-03,13,25.8,,0.5,,3.286
2017-09-04,10.4,26.6,,0,,3.284
2017-09-05,14.3,29.1,,0,,3.284
2017-09-06,14.7,28.5,,0,,3.286
2017-09-07,16.4,28.5,,15.9,,3.286
2017-09-08,15.5,25.7,,0.5,,3.228
2017-09-09,15.9,27.7,,12.1,,3.224
2017-09-10,16.8,20.2,,8.8,,3.179
2017-09-11,15.2,20.7,,1.3,,3.138
2017-09-12,12,22.5,,6.2,,3.128
2017-09-13,10.4,24.7,,0,,3.106
2017-09-14,12.9,26.2,,0,,3.11
2017-09-15,13.6,21.3,,12,,3.113
2017-09-16,14.1,21,,0,,3.069
2017-09-17,11.2,22.8,,0,,3.068
2017-09-18,10.9,17,,9.8,,3.07
2017-09-19,12.5,18.4,,13.1,,3.031
2017-09-20,9.5,23.4,,0,,2.981
2017-09-21,8.1,23.5,,0,,2.984
2017-09-22,8.7,23.7,,0,,2.986
2017-09-23,10.8,23.7,,0,,2.988
2017-09-24,11,20.7,,9.2,,2.99
2017-09-25,9.7,21.9,,0,,2.956
2017-09-26,9.4,22.2,,0,,2.957
2017-09-27,11.5,23.3,,0,,2.958
2017-09-28,11.3,23.5,,0,,2.959
2017-09-29,11,22.1,,0,,2.959
2017-09-30,9.9,21.8,,0,,2.959
2017-10-01,13.5,15.5,,0.4,,2.959
2017-10-02,11.3,21.2,,0,,2.952
2017-10-03,11.5,20.3,,0,,2.951
2017-10-04,12.6,22.2,,0,,2.949
2017-10-05,12.2,23.7,,0,,2.948
2017-10-06,8.5,22.7,,3.9,,2.948
2017-10-07,7.6,21.8,,0,,2.933
2017-10-08,8.6,22.4,,0,,2.933
2017-10-09,7.4,22,,0,,2.932
2017-10-10,8.5,22,,0,,2.932
2017-10-11,8.1,22.2,,0,,2.931
2017-10-12,10,23.3,,0,,2.93
2017-10-13,8.5,22.5,,0,,2.929
2017-10-14,8.7,23.4,,0,,2.928
2017-10-15,9,24.6,,0,,2.927
2017-10-16,8.3,25,,0,,2.927
2017-10-17,7.8,22.4,,0,,2.927
2017-10-18,7.2,20.8,,0,,2.925
2017-10-19,10.7,16.7,,0,,2.923
2017-10-20,8.3,14.5,,0,,2.918
2017-10-21,10.2,17.6,,0,,2.913
2017-10-22,9.3,16.3,,0.8,,2.908
2017-10-23,5.2,20.6,,0,,2.9
2017-10-24,5.3,21.5,,0,,2.897
2017-10-25,3.4,20.5,,0,,2.894
2017-10-26,4.4,19.8,,0,,2.89
2017-10-27,5.4,19,,0,,2.886
2017-10-28,5.5,17.2,,0,,2.882
2017-10-29,5.1,23.9,,0,,2.876
2017-10-30,4.8,17.3,,0,,2.873
2017-10-31,3.2,17.5,,0,,2.868
2017-11-01,1.8,17.2,,0,,2.863
2017-11-02,2.9,17.7,,0,,2.858
2017-11-03,6.9,18.4,,0,,2.853
2017-11-04,8.9,14.4,,0,,2.847
2017-11-05,9.9,14,,12.5,,2.84
2017-11-06,6.2,10.8,,13.7,,2.786
2017-11-07,8.7,9.7,,58.2,,2.728
2017-11-08,7.1,13.7,,0,,2.506
2017-11-09,8.5,12,,1.2,,2.5
2017-11-10,4.5,13.1,,0,,2.488
2017-11-11,3,13.2,,0,,2.482
2017-11-12,7,8.6,,4.7,,2.476
2017-11-13,1.8,7.4,,41.5,,2.451
2017-11-14,1.3,11.6,,0,,2.292
2017-11-15,0.6,10.9,,0,,2.286
2017-11-16,2.3,13.4,,0,,2.28
2017-11-17,1.5,13.4,,0,,2.275
2017-11-18,1.8,13.7,,0,,2.282
2017-11-19,1.1,12.4,,0,,2.289
2017-11-20,-0.5,10,,0,,2.296
2017-11-21,-0.6,13.5,,0,,2.302
2017-11-22,1.3,13.6,,0,,2.309
2017-11-23,4.5,12,,0,,2.315
2017-11-24,3.7,10.8,,0,,2.321
2017-11-25,8.4,10.1,,4.5,,2.327
2017-11-26,1.3,8.8,,11.4,,2.315
2017-11-27,-1.6,9.3,,0,,2.279
2017-11-28,-2.8,4.2,,0,,2.286
2017-11-29,2.3,3.4,,0,,2.291
2017-11-30,-0.9,9.2,,0,,2.295
2017-12-01,-2.3,4.4,,0.5,,2.301
2017-12-02,1.2,6.9,,0,,2.305
2017-12-03,-3,8.2,,0,,2.31
2017-12-04,-4.1,6.8,,0,,2.316
2017-12-05,-3.5,8.1,,0,,2.322
2017-12-06,-3,11.2,,0,,2.329
2017-12-07,-2.3,9.4,,0,,2.335
2017-12-08,2.1,4.7,,1.4,,2.342
2017-12-09,-2.7,6.7,,0,,2.341
2017-12-10,-5.1,1.3,,0,,2.347
2017-12-11,-0.6,2.5,,8.7,,2.353
2017-12-12,1.2,4,,0,,2.326
2017-12-13,-0.3,8,,0,,2.331
2017-12-14,0.8,7.3,,0,,2.337
2017-12-15,1,4.1,,0,,2.343
2017-12-16,0.2,5.7,,0,,2.348
2017-12-17,-3.6,6.8,,0,,2.354
2017-12-18,-4.4,5.1,,0,,2.36
2017-12-19,-4.9,4.9,,0,,2.366
2017-12-20,-4.5,5.6,,0,,2.373
2017-12-21,-6.2,5.2,,0,,2.379
2017-12-22,-4,5.3,,0,,2.385
2017-12-23,-3,9.5,,0,,2.392
2017-12-24,-2.5,10.4,,0,,2.398
2017-12-25,-2.4,10.8,,0,,2.406
2017-12-26,3.5,6.3,,0,,2.413
2017-12-27,2.6,6.5,,3.2,,2.419
2017-12-28,1.6,6.3,,4.6,,2.413
2017-12-29,-1.2,8.2,,0,,2.403
2017-12-30,-2.2,7.4,,0,,2.41
2017-12-31,-2.1,8,,0,,2.417
2018-01-01,0.3,3.8,,4.3,,2.424
2018-01-02,0.4,11.8,,0,,2.414
2018-01-03,-1.8,7.6,,0,,2.422
2018-01-04,0.9,10.6,,0,,2.429
2018-01-05,-1.1,9,,0,,2.437
2018-01-06,3.4,8.5,,0,,2.444
2018-01-07,6.4,7.8,,0,,2.451
2018-01-08,7.6,11,,1.1,,2.457
2018-01-09,5.1,13.4,,6.1,,2.46
2018-01-10,2.1,11.6,,0.6,,2.446
2018-01-11,5.9,7.5,,2.6,,2.452
2018-01-12,1.9,9.8,,0,,2.449
2018-01-13,1.2,7.3,,0,,2.457
2018-01-14,-1,7.5,,0,,2.464
2018-01-15,1.2,4.1,,0,,2.472
2018-01-16,-0.7,5.7,,0.4,,2.478
2018-01-17,-0.2,10.8,,0,,2.484
2018-01-18,0.3,11.5,,0,,2.493
2018-01-19,-1.5,10.7,,0,,2.502
2018-01-20,-2.2,9.7,,0,,2.51
2018-01-21,-1.4,13,,0,,2.519
2018-01-22,-1,8.4,,0,,2.527
2018-01-23,-2.5,10.7,,0,,2.535
2018-01-24,0.2,9.8,,0,,2.543
2018-01-25,-1.1,9.3,,0,,2.551
2018-01-26,4.9,8,,0,,2.559
2018-01-27,5.5,9.9,,0,,2.566
2018-01-28,1.1,12.6,,0,,2.573
2018-01-29,-0.4,7.4,,0,,2.582
2018-01-30,0.7,4.5,,0,,2.59
2018-01-31,3.9,6.9,,0,,2.597
2018-02-01,5.3,10,,0,,2.604
2018-02-02,4,8.1,,18.9,,2.612
2018-02-03,0.9,4,,23.6,,2.55
2018-02-04,-1.9,7.2,,0,,2.471
2018-02-05,3.2,7.8,,0,,2.48
2018-02-06,2.4,5.1,,9,,2.489
2018-02-07,0.5,5.8,,1.7,,2.464
2018-02-08,-0.7,10.3,,0,,2.466
2018-02-09,1.5,11,,0,,2.477
2018-02-10,1.4,8.7,,0,,2.487
2018-02-11,-0.5,10.1,,0,,2.497
2018-02-12,0.9,3.4,,7.4,,2.508
2018-02-13,-1.3,6.7,,0,,2.489
2018-02-14,-2.4,8.1,,0,,2.499
2018-02-15,-4.1,8.6,,0,,2.51
2018-02-16,-0.3,9.9,,0,,2.475
2018-02-17,0.4,7.5,,0,,2.441
2018-02-18,3.7,6,,12.2,,2.406
2018-02-19,-0.2,6.9,,0,,2.324
2018-02-20,-1.3,6.6,,0,,2.289
2018-02-21,2,7.1,,0.7,,2.255
2018-02-22,2.1,3.9,,20.6,,2.217
2018-02-23,0.5,2.1,,22.3,,2.105
2018-02-24,1.1,7.8,,3.9,,1.987
2018-02-25,-1.8,1.9,,0.8,,1.94
2018-02-26,-6.2,0.9,,0,,1.902
2018-02-27,-7.7,-0.2,,0,,1.867
2018-02-28,-8.5,1.9,,0,,1.832
2018-03-01,-3.3,-1.3,,1.2,,1.799
2018-03-02,-2.4,0.5,,0.6,,1.758
2018-03-03,-3.3,0.9,,1.4,,1.721
2018-03-04,-1.4,0.8,,1.2,,1.681
2018-03-05,0.5,3.9,,6.8,,1.641
2018-03-06,2.1,7.5,,1.8,,1.582
2018-03-07,0.6,12.8,,0,,1.542
2018-03-08,1.1,15.8,,0,,1.512
2018-03-09,2,17,,0,,1.483
2018-03-10,4.8,13.4,,0,,1.454
2018-03-11,6.4,10.6,,12.4,,1.424
2018-03-12,5.9,13.8,,0.5,,1.346
2018-03-13,5.5,16,,0,,1.314
2018-03-14,3.6,17.1,,0,,1.286
2018-03-15,3.5,11.2,,1.9,,1.258
2018-03-16,7.5,15,,0,,1.221
2018-03-17,7.6,12.7,,0.3,,1.191
2018-03-18,4.6,9.2,,20.9,,1.159
2018-03-19,0.6,3.6,,18.5,,1.051
2018-03-20,2.9,8.6,,0,,0.95
2018-03-21,0.6,9.5,,0,,0.92
2018-03-22,-2.3,10,,0,,0.891
2018-03-23,-0.4,12.6,,0,,0.862
2018-03-24,1.4,13.2,,0,,0.835
2018-03-25,0.6,12.4,,0,,0.807
2018-03-26,-0.8,16.2,,0,,0.78
2018-03-27,5.6,18.2,,0,,0.804
2018-03-28,2.2,16.7,,0,,0.828
2018-03-29,7.7,16.7,,0,,0.851
2018-03-30,6.9,21.1,,0,,0.874
2018-03-31,7.9,14.7,,8.5,,0.9
2018-04-01,7.4,19.2,,0,,0.89
2018-04-02,3.7,19.1,,0,,0.915
2018-04-03,6.7,16.7,,1.9,,0.941
2018-04-04,9.5,14,,3.7,,0.957
2018-04-05,8.1,16.8,,0.3,,0.965
2018-04-06,5.1,19.8,,0,,0.987
2018-04-07,4.7,20,,0,,1.014
2018-04-08,6.8,19.8,,0,,1.041
2018-04-09,9.9,14.1,,3.4,,1.067
2018-04-10,6.3,17.5,,0,,1.076
2018-04-11,5.2,15,,4.2,,1.101
2018-04-12,11.6,17.2,,0,,1.11
2018-04-13,6.7,18.7,,2.2,,1.133
2018-04-14,7.9,20.2,,0,,1.151
2018-04-15,10.5,16.3,,0.6,,1.179
2018-04-16,10,23,,0,,1.2
2018-04-17,11.9,24.2,,0.4,,1.218
2018-04-18,10.2,24.2,,0,,1.234
2018-04-19,8.1,24.6,,0,,1.253
2018-04-20,10,27,,0,,1.272
2018-04-21,11,27.7,,0,,1.294
2018-04-22,8.7,27.2,,0,,1.315
2018-04-23,10.9,26.1,,0,,1.337
2018-04-24,11.4,27.3,,0,,1.358
2018-04-25,11.6,27.9,,0,,1.379
2018-04-26,11.6,26.9,,0,,1.401
2018-04-27,12.7,23.1,,0,,1.422
2018-04-28,10.7,26,,0,,1.44
2018-04-29,12.3,25.2,,0,,1.461
2018-04-30,13.8,22.6,,0,,1.481
2018-05-01,10.6,18.4,,2.7,,1.498
2018-05-02,11.6,15.9,,11.1,,1.503
2018-05-03,12,18.4,,4.4,,1.475
2018-05-04,14.4,23.3,,4.5,,1.473
2018-05-05,13.7,23.5,,1.8,,1.475
2018-05-06,15.1,27.1,,0,,1.487
2018-05-07,15.8,24.6,,0,,1.509
2018-05-08,14.6,26.3,,6.7,,1.528
2018-05-09,15.1,19.6,,0.1,,1.524
2018-05-10,14.1,23.4,,11.9,,1.538
2018-05-11,11.9,26.2,,0,,1.514
2018-05-12,14.3,26,,0,,1.537
2018-05-13,12.7,24.9,,1.5,,1.558
2018-05-14,10.5,19.6,,3.4,,1.575
2018-05-15,8.3,17.8,,0,,1.58
2018-05-16,8.9,22.2,,0,,1.557
2018-05-17,11.6,21.5,,0,,1.538
2018-05-18,9.3,24.7,,0,,1.517
2018-05-19,10.4,25.7,,0,,1.5
2018-05-20,11.1,25.6,,0.3,,1.483
2018-05-21,14.3,25.7,,0.2,,1.465
2018-05-22,14.9,20.2,,56.3,,1.446
2018-05-23,14.9,23.9,,0.1,,1.216
2018-05-24,13.6,27.2,,0,,1.196
2018-05-25,15.2,29.3,,0,,1.18
2018-05-26,16.4,29.6,,0,,1.153
2018-05-27,16.9,29.3,,0,,1.126
2018-05-28,16.7,27,,3.5,,1.098
2018-05-29,18.8,27.9,,0,,1.054
2018-05-30,18,26.6,,1.3,,1.024
2018-05-31,17.2,26.4,,31.4,,0.987
2018-06-01,15.2,28.8,,0,,0.841
2018-06-02,14.7,29.4,,0,,0.813
2018-06-03,16.2,29.9,,0,,0.787
2018-06-04,17.8,27.3,,21.5,,0.76
2018-06-05,16.5,28.8,,0.1,,0.691
2018-06-06,17.1,28.3,,7.7,,0.704
2018-06-07,16.8,27.5,,28.2,,0.687
2018-06-08,16.4,24.9,,6,,0.595
2018-06-09,16,29.9,,0,,0.582
2018-06-10,16.7,30.8,,0,,0.597
2018-06-11,18.4,30.8,,1.2,,0.612
2018-06-12,17.7,29.7,,7.5,,0.621
2018-06-13,16.1,24.7,,0.5,,0.607
2018-06-14,17.9,25.8,,3.5,,0.614
2018-06-15,16.8,27.5,,0,,0.61
2018-06-16,14.7,29,,0,,0.652
2018-06-17,15.2,31.3,,0,,0.697
2018-06-18,18.2,30.4,,0.2,,0.743
2018-06-19,16.7,31.2,,0,,0.787
2018-06-20,16.3,31.4,,0,,0.833
2018-06-21,17.4,33,,0,,0.879
2018-06-22,17.9,25.5,,0.2,,0.926
2018-06-23,13.9,26,,0,,0.964
2018-06-24,11.3,27.1,,0,,1.006
2018-06-25,14.3,24.5,,0.3,,1.049
2018-06-26,12.6,27.2,,0,,1.088
2018-06-27,12.8,29.4,,0,,1.131
2018-06-28,13,28.4,,0,,1.177
2018-06-29,15.7,31.6,,0,,1.221
2018-06-30,16.7,34.7,,0,,1.267
2018-07-01,18.2,31.4,,0,,1.316
2018-07-02,19.8,31.3,,0,,1.36
2018-07-03,20,31.9,,22.3,,1.404
2018-07-04,19.4,31.7,,0,,1.366
2018-07-05,18.9,30.1,,2.5,,1.41
2018-07-06,18.1,29.9,,0,,1.433
2018-07-07,18.5,31.8,,0,,1.465
2018-07-08,18.7,31.7,,0,,1.499
2018-07-09,18.7,31.8,,0,,1.532
2018-07-10,19,30.9,,0.8,,1.566
2018-07-11,17.9,23.3,,4,,1.595
2018-07-12,18.8,29.4,,0,,1.605
2018-07-13,17.6,31.6,,0,,1.635
2018-07-14,18.8,32.9,,1.2,,1.669
2018-07-15,19.1,30.9,,0.2,,1.699
2018-07-16,17.7,29.1,,6.7,,1.73
2018-07-17,16.2,32.1,,0,,1.756
2018-07-18,17.4,34,,0,,1.811
2018-07-19,16.4,34,,0,,1.867
2018-07-20,18.6,33.5,,0.4,,1.924
2018-07-21,18.9,27.1,,2.9,,1.977
2018-07-22,18.7,29.4,,0.3,,2.014
2018-07-23,18.1,31.7,,0,,2.063
2018-07-24,17.5,33.8,,0,,2.115
2018-07-25,19,33.6,,0,,2.17
2018-07-26,19.8,32.3,,2.3,,2.186
2018-07-27,18.7,33.2,,0,,2.191
2018-07-28,19,34.3,,0.2,,2.206
2018-07-29,20.4,33.1,,0,,2.221
2018-07-30,20.9,35,,0,,2.235
2018-07-31,21.3,36.1,,0,,2.25
2018-08-01,22.5,35.9,,0,,2.266
2018-08-02,22.9,32.8,,0,,2.28
2018-08-03,21.6,33.8,,0,,2.291
2018-08-04,21.6,34.4,,0,,2.303
2018-08-05,20.9,35.6,,0,,2.316
2018-08-06,21.6,35.4,,0,,2.33
2018-08-07,21.4,33,,0.6,,2.356
2018-08-08,20.6,33.3,,0.1,,2.376
2018-08-09,20.2,34,,0.6,,2.4
2018-08-10,19.9,33.2,,0,,2.422
2018-08-11,18.7,33.5,,0,,2.446
2018-08-12,20.4,31.2,,0.5,,2.47
2018-08-13,18.5,32.6,,0.6,,2.489
2018-08-14,18.9,25.9,,5.9,,2.51
2018-08-15,18,30.7,,0,,2.505
2018-08-16,16.5,31.4,,0,,2.526
2018-08-17,15.8,32.6,,0,,2.549
2018-08-18,16.9,32.3,,0,,2.573
2018-08-19,18.5,33.4,,0,,2.596
2018-08-20,18.5,34,,0,,2.619
2018-08-21,17.8,34.2,,0,,2.642
2018-08-22,17.6,34.3,,0,,2.666
2018-08-23,18.3,34,,0.6,,2.689
2018-08-24,18.4,32.9,,0,,2.71
2018-08-25,17.2,28.1,,8.1,,2.73
2018-08-26,13.4,22.8,,2.7,,2.716
2018-08-27,11.2,26.8,,0,,2.719
2018-08-28,12.5,30.3,,0,,2.735
2018-08-29,13.9,31.6,,0,,2.754
2018-08-30,16.2,30.5,,0,,2.773
2018-08-31,17.9,27.5,,1.5,,2.791
2018-09-01,16,24.7,,5.3,,2.799
2018-09-02,15.9,22.1,,1.7,,2.792
